"athlete_id","local_date","local_date_dow","gmt_offset","gc_well_avg_daytime_stress","gc_well_avg_daytime_stress_3d_ema","gc_well_morning_stress","gc_well_midday_stress","gc_well_evn_stress","gc_well_10pm_stress","gc_well_evn_stress_3d_ema","gc_well_avg_daytime_hr","gc_well_avg_daytime_hr_3d_ema","gc_well_morning_hr","gc_well_midday_hr","gc_well_evn_hr","gc_well_evn_hr_3d_ema","gc_well_min_daytime_hr","gc_well_sleep_hr","wellness_resting_heart_rate","wellness_total_steps","wellness_moderate_intensity_minutes","wellness_vigorous_intensity_minutes","act_daily_activities","act_last_alt","act_last_alt_ema","act_last_long","act_last_lat","act_daily_suffer_score","act_evn_suffer_score","act_daily_elapsed_time","act_evn_elapsed_time","act_type_ride","act_type_run","act_type_swim","act_type_ski","act_pmc_atl","act_pmc_ctl","act_pmc_3d_ema","act_pmc_tsb","nutr_daily_calories","nutr_daily_carbohydrates","nutr_daily_protein","nutr_daily_fat","nutr_daily_fiber","nutr_daily_sugar","nutr_daily_fiber_3d_ema","nutr_daily_caffeine_3d_ema","nutr_daily_alcohol_3d_ema","nutr_daily_pretein_3d_ema","nutr_morning_calories","nutr_midday_calories","nutr_evn_calories","nutr_morning_carbohydrates","nutr_midday_carbohydrates","nutr_evn_carbohydrates","nutr_morning_protein","nutr_midday_protein","nutr_evn_protein","nutr_morning_fat","nutr_midday_fat","nutr_evn_fat","nutr_morning_fiber","nutr_midday_fiber","nutr_evn_fiber","nutr_morning_sugar","nutr_midday_sugar","nutr_evn_sugar","nutr_daily_caffeine","nutr_evn_caffeine","nutr_daily_alcohol","nutr_evn_alcohol","weather_min_temperature","weather_max_temperature","weather_avg_temperature","weather_avg_dew_point","weather_avg_humidity","weather_avg_precipitation","weather_avg_wind_direction","weather_avg_wind_speed","weather_avg_air_pressure","weather_stddev_air_pressure","body_water","weight_gm","body_mass_index","oura_sleep_rmssd_yest","oura_sleep_rmssd_3d_ema","oura_sleep_rmssd_7d_ema","oura_sleep_rmssd_42d_ema","oura_sleep_duration_yest","oura_sleep_awake_yest","oura_sleep_light_yest","oura_sleep_rem_yest","oura_sleep_deep_yest","oura_sleep_breath_average_yest","oura_sleep_temperature_deviation_yest","oura_sleep_rmssd","oura_sleep_morning_rmssd","oura_sleep_rmssd_class","oura_sleep_rmssd_baseline","oura_sleep_rmssd_dev","oura_sleep_dev_sign"
1,"2020-10-13",2,11,36.2,28.08,23.1,60.2,39.3,50.6,30.46,72,67.81,62,93,59,56.16,37,45.9,45,3291,4,126,1,11.6,32.45,145.112404,-38.048188,98,0,7607,0,"Ride","0","0","0",106.31,94.26,110.22,-12.05,2915,267,104,165,20,110,19.21,1.65,0.98,101.71,84,1398,1433,6,140,121,5,37,62,4,81,80,0,13,7,6,67,37,1,0,0,0,13.1,18.4,14.7,10.6,77.4,nan,202.1,17.0,1023.9,2.65,69.38,68670,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-12",1,11,22.1,24.03,16.0,55.8,24.0,24.4,26.06,65,65.9,52,93,54,54.75,36,48.7,43,19057,5,83,1,102.4,35.92,145.111887,-38.047786,121,0,4632,0,"0","Run","0","0",107.7,94.17,116.33,-13.53,2712,314,64,127,13,150,18.81,1.97,1.47,100.57,84,1057,1571,6,123,185,5,24,35,4,55,68,0,10,3,6,86,58,2,0,1,1,4.7,24.6,15.1,7.8,66.8,nan,291.3,14.2,1020.6,2.35,69.73,68070,22,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-11",0,11,28.8,24.99,20.9,41.0,34.1,31.5,27.07,71,66.58,75,81,58,54.95,41,50.7,47,2344,4,142,1,15.8,24.85,145.112396,-38.048223,120,0,8540,0,"Ride","0","0","0",105.48,93.51,113.99,-11.97,3167,334,130,150,22,152,21.72,1.96,1.7,118.85,84,1580,1503,6,138,190,5,58,67,4,92,54,0,16,6,6,83,63,2,0,2,1,10.3,15.4,12.8,7.4,70.9,nan,197.9,13.4,1022.6,1.23,69.15,69050,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-10",6,11,28.0,23.08,20.8,64.7,24.8,NULL,23.54,73,64.19,66,96,56,53.6,39,43.2,40,3788,1,129,1,12.8,26.36,145.112473,-38.048199,207,0,7981,0,"Ride","0","0","0",103.06,92.87,110.99,-10.19,3343,409,114,132,15,146,21.58,1.94,1.56,113.28,703,995,1645,70,124,215,22,44,48,37,37,58,5,5,5,45,41,60,2,0,2,2,10.3,19.1,14.0,8.5,70.5,nan,271.7,16.7,1019.0,1.01,69.24,68880,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-09",5,11,16.8,20.6,9.2,17.8,23.2,31.7,22.89,55,59.89,50,64,50,52.38,34,43.3,38,3536,23,48,1,33,28.62,145.113372,-38.047922,14,0,4278,0,"0","0","0","0",85.75,90.08,62.99,4.33,2988,276,111,153,28,129,24.87,1.9,1.33,112.92,84,1061,1843,6,122,148,5,40,66,4,48,101,0,19,9,6,66,57,2,0,1,1,10.2,15.9,13.0,7.9,72.0,nan,282.5,28.2,1013.7,3.66,69.26,68840,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-08",4,11,20.8,22.52,21.1,23.5,18.8,30.2,22.74,62,62.23,76,59,51,53.41,40,44.5,42,15649,3,62,1,18.6,27.89,145.113372,-38.047922,102,0,3668,0,"0","Run","0","0",97.7,91.94,87.49,-5.76,3067,347,113,143,19,155,23.3,1.86,1.5,113.88,703,1037,1327,70,123,154,22,53,38,37,42,64,5,5,9,45,33,77,2,1,1,1,13.1,16.6,14.8,9.6,71.2,nan,345.6,33.5,1002.6,1.69,69.09,69170,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-07",3,11,22.6,23.38,15.7,23.9,27.3,66.4,24.68,54,62.45,53,56,53,54.63,37,49.0,39,7063,0,0,0,33,29.43,145.112017,-38.0482,0,0,0,0,"0","0","0","0",96.98,91.69,80.23,-5.29,3127,376,115,140,31,144,25.45,1.78,1.75,114.31,418,1396,1313,66,170,140,10,65,40,14,55,71,9,12,10,45,37,62,2,0,2,1,30.0,31.0,30.3,24.9,73.0,nan,0.0,0.0,nan,nan,69.63,68230,22,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-06",2,11,25.8,23.76,16.1,62.5,21.6,42.4,23.39,67,66.57,51,97,54,55.58,38,48.3,43,3079,6,131,1,33,29.43,145.112017,-38.0482,121,0,7842,0,"VirtualRide","0","0","0",113.14,93.93,120.34,-19.21,3213,408,125,129,21,161,22.67,1.68,1.62,113.97,420,1177,1616,37,170,201,15,63,47,24,33,72,2,8,11,25,67,69,2,1,1,1,30.0,31.0,30.3,24.9,73.0,nan,0.0,0.0,nan,nan,69.35,68700,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-05",1,11,19.7,22.73,16.3,27.0,20.9,31.2,24.29,62,66.14,50,79,54,56.43,38,50.9,41,14378,2,67,1,26.4,28.84,145.112017,-38.0482,83,0,3973,0,"0","Run","0","0",111.83,93.27,120.01,-18.56,2838,282,73,143,36,116,23.51,1.52,1.94,108.46,590,706,1542,50,76,156,19,26,28,34,31,78,3,18,15,33,10,73,1,0,2,1,9.0,12.6,10.8,8.9,88.3,nan,192.5,19.9,1016.8,3.65,69.12,69110,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-04",0,11,24.3,24.25,22.8,19.3,27.5,24.0,25.97,74,68.36,77,90,60,57.47,41,46.7,45,2886,2,130,1,27.8,29.24,145.112455,-38.048247,163,0,6842,0,"Ride","0","0","0",116.63,93.52,138.51,-23.11,2990,281,148,133,13,97,17.27,1.77,1.9,126.18,374,1145,1471,45,82,154,7,70,71,18,60,55,0,5,8,21,57,19,2,0,3,3,12.6,28.4,20.1,12.3,65.9,nan,222.0,21.7,1009.4,2.77,69.35,68720,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-03",6,10,29.4,24.25,23.9,39.8,30.5,31.2,25.19,71,65.42,83,71,57,56.27,41,48.0,46,6085,3,128,1,33,29.49,145.112147,-38.048361,182,0,7593,0,"VirtualRide","0","0","0",108.91,91.83,126.27,-17.08,2769,303,131,110,17,137,19.4,1.66,1.36,115.27,479,980,1310,72,112,119,8,53,70,18,40,52,3,4,10,35,42,60,2,0,1,1,29.5,30.5,30.0,26.1,79.5,nan,115.0,14.8,1011.3,1.41,69.6,68310,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-02",5,10,20.9,21.65,12.8,17.7,27.7,29.8,22.52,61,62.86,75,54,57,55.94,40,46.0,43,11171,2,50,1,16.6,28.9,145.112147,-38.048361,107,0,2854,0,"0","Run","0","0",96.73,89.63,98.41,-7.1,2675,250,112,130,16,132,20.6,1.49,1.53,107.41,675,542,1458,64,46,140,21,38,53,37,27,66,3,2,11,41,22,69,1,0,2,2,12.6,22.2,15.5,5.8,52.9,nan,326.7,25.8,1016.9,1.07,69.62,68230,22,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-10-01",4,10,24.5,22.04,11.6,57.7,25.2,34.4,19.94,64,63.7,51,86,56,55.65,37,44.7,41,19773,3,77,1,21.2,30.95,145.111404,-38.049098,130,0,4544,0,"0","Run","0","0",95.02,89.2,94.12,-5.82,2713,245,96,142,23,127,22.9,1.73,1.3,105.12,84,1038,1591,6,88,151,5,36,55,4,61,77,0,6,17,6,47,74,2,1,2,2,7.6,19.4,13.3,6.1,64.0,nan,305.0,16.3,1015.3,1.93,69.97,67650,21.8,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-30",3,10,18.7,20.8,17.0,24.9,14.1,24.9,17.3,57,63.47,56,61,53,55.48,37,43.6,40,7870,7,8,0,31,32.57,145.112512,-38.04813,0,0,0,0,"0","0","0","0",89.19,88.21,76.18,-0.98,3071,299,104,153,28,125,22.85,1.6,0.95,109.68,539,1021,1511,69,88,142,16,34,54,21,63,69,10,6,12,60,31,34,2,1,2,2,11.6,18.5,15.2,9.7,70.7,nan,323.3,20.4,1010.4,2.78,69.46,68520,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-29",2,10,23.3,21.85,26.3,31.1,17.1,23.8,18.92,70,66.88,72,83,56,56.74,41,44.3,41,7019,4,127,1,31,32.57,145.112512,-38.04813,129,0,7065,0,"Ride","0","0","0",104.05,90.36,114.27,-13.69,2588,201,124,155,26,66,20.28,1.4,0.43,112.52,119,1147,1322,15,126,60,5,58,61,4,52,99,0,16,10,15,31,20,1,0,0,0,2.4,19.9,12.3,5.8,68.9,nan,133.8,14.2,1021.1,3.77,69.78,67960,21.9,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-28",1,10,17.6,21.14,16.0,21.9,17.8,27.8,19.81,63,65.13,51,78,61,57.24,35,49.7,41,21063,0,62,1,24.4,32.84,145.112436,-38.04832,103,0,3593,0,"0","Run","0","0",99.89,89.42,106.91,-10.47,2101,211,80,107,14,77,17.42,1.6,0.64,106.77,84,665,1352,6,72,133,5,19,56,4,35,68,0,4,10,6,43,28,1,0,0,0,5.4,13.0,9.2,4.9,75.4,nan,191.3,10.2,1027.8,1.06,69.65,68190,22,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-27",0,10,20.7,22.89,18.9,42.4,14.6,16.3,20.8,71,66.2,64,94,54,55.18,40,45.3,43,2542,4,142,1,15,34.24,145.11241,-38.048228,126,0,8281,0,"Ride","0","0","0",99.38,89.09,108.86,-10.29,3296,353,140,140,22,104,19.12,1.9,0.96,120.16,602,1362,1332,76,137,140,17,63,60,25,67,48,3,12,7,45,44,15,2,1,1,1,7.4,12.8,10.9,3.3,60.5,nan,189.3,14.8,1027.1,1.01,68.8,69650,22.5,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-26",6,10,29.7,23.99,23.0,51.9,27.6,26.4,23.91,69,64.0,64,83,59,55.95,41,45.6,44,2679,6,118,1,33,37.45,145.112367,-38.048344,171,0,7795,0,"VirtualRide","0","0","0",94.94,88.19,100.3,-6.75,3005,251,113,170,12,69,17.68,1.85,0.94,110.24,464,1065,1476,66,52,133,18,44,51,13,82,75,3,5,4,32,19,18,2,0,1,1,4.2,4.7,4.5,3.6,94.3,1.567,62.8,4.5,1003.5,0.16,69.68,68160,22,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-25",5,10,18.2,21.11,12.9,30.4,17.2,16.1,22.08,61,61.67,55,75,52,54.46,38,48.2,45,12443,0,56,1,28.2,38.19,145.112367,-38.048344,76,0,3283,0,"0","Run","0","0",82.27,86.17,64.95,3.9,2404,272,93,93,13,97,20.53,1.77,0.91,108.86,84,960,1360,6,151,115,5,28,60,4,27,62,0,7,6,6,82,9,2,1,1,1,8.4,10.5,9.7,4.6,70.9,nan,288.0,24.6,1001.5,0.27,69.41,68600,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-24",4,10,19.2,22.57,16.5,21.1,19.8,23.2,24.53,55,62.05,56,56,52,55.87,39,47.0,44,5488,0,0,0,33,39.85,145.112235,-38.047897,0,0,0,0,"0","0","0","0",83.31,86.42,59.42,3.11,2874,299,105,128,28,102,24.29,1.66,0.87,116.79,84,1458,1332,6,131,162,5,61,39,4,76,48,0,22,6,6,42,54,1,0,1,1,21.7,26.7,25.0,14.6,52.9,nan,141.4,32.9,1015.2,0.68,69.18,69000,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-23",3,10,19.2,24.27,10.6,27.5,25.1,19.1,26.9,61,65.52,49,73,59,57.67,37,49.4,39,4890,27,56,1,33,39.85,145.112235,-38.047897,19,0,4998,0,"0","0","0","0",97.19,88.52,89.13,-8.67,2867,262,117,139,18,102,22.43,1.99,0.8,122.69,220,873,1774,8,107,147,11,33,73,16,33,90,1,5,12,7,40,55,2,1,1,1,21.7,26.7,25.0,14.6,52.9,nan,141.4,32.9,1015.2,0.68,69.65,68190,22,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-22",2,10,29.7,26.81,19.3,55.2,32.6,24.1,27.79,69,67.71,53,95,58,57.17,37,47.7,45,3750,8,135,1,33,40.99,145.112235,-38.047897,120,0,7600,0,"VirtualRide","0","0","0",110.22,90.22,124.19,-20.0,3272,317,132,157,25,140,24.65,1.99,0.7,125.53,643,1249,1380,86,95,136,16,48,68,28,69,60,4,15,6,59,33,48,2,1,0,0,21.7,26.7,25.0,14.6,52.9,nan,141.4,32.9,1015.2,0.68,69.57,68340,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-21",1,10,22.8,25.37,15.4,47.5,22.1,20.3,25.36,64,67.23,51,85,56,56.94,38,47.9,46,17315,4,74,1,150,42.32,145.112235,-38.047897,120,0,4392,0,"0","Run","0","0",108.59,89.49,126.28,-19.1,3071,333,116,144,23,124,24.47,1.99,1.05,122.3,238,1475,1358,8,134,191,10,80,26,19,73,52,1,10,12,7,42,75,2,0,1,1,13.9,18.6,16.8,9.2,62.6,nan,307.5,21.1,1003.9,0.75,69.56,68350,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-20",0,10,23.2,26.68,18.9,40.2,26.4,20.9,26.97,71,68.79,56,98,58,57.33,40,52.1,47,2396,5,123,1,19.8,24.39,145.112482,-38.048267,161,0,7386,0,"Ride","0","0","0",106.69,88.75,129.43,-17.94,3487,357,142,159,21,182,25.21,1.98,1.07,125.45,619,1091,1777,77,93,187,15,52,75,29,59,71,2,14,5,57,45,80,2,1,1,1,15.9,20.8,18.3,11.8,66.7,nan,240.8,25.7,1006.1,1.97,69.76,68660,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-19",6,10,37.8,28.43,28.8,57.4,33.9,8.5,27.24,77,67.62,79,92,61,57.08,42,46.3,45,3263,3,158,1,12.8,25.15,145.112465,-38.048242,184,0,8479,0,"Ride","0","0","0",97.64,86.99,113.64,-10.65,3498,385,125,168,36,160,27.31,1.97,1.11,117.18,419,1369,1710,90,115,180,7,36,82,4,86,78,8,9,19,67,55,38,2,1,1,1,9.9,25.0,18.0,11.7,71.0,nan,78.3,15.0,1017.2,4.25,69.31,68790,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-18",5,10,23.0,23.76,14.1,45.3,25.8,32.3,23.91,63,62.76,49,85,56,55.09,38,46.9,43,18769,2,81,1,18.6,27.21,145.112418,-38.048424,81,0,4876,0,"0","Run","0","0",83.26,84.62,78.47,1.36,2689,292,105,112,12,146,22.96,1.95,1.16,113.27,84,869,1736,6,91,195,5,35,65,4,44,64,0,10,2,6,64,76,2,1,1,1,7.9,16.4,12.1,9.4,84.8,nan,171.3,8.0,1026.3,1.61,69.31,68790,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-17",4,10,22.1,24.15,16.0,46.7,19.7,26.9,22.97,63,62.44,50,83,55,54.82,38,47.0,42,21355,2,81,1,20.8,28.64,145.112402,-38.048215,90,0,4855,0,"0","Run","0","0",83.63,84.71,77.2,1.08,3258,277,114,179,27,121,28.44,1.92,1.24,117.4,493,928,1837,70,66,141,11,36,67,18,60,101,2,10,15,45,22,54,2,1,1,1,10.3,13.2,11.5,9.6,88.9,nan,172.1,13.8,1024.8,3.25,69.08,69400.086,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-16",3,10,20.9,25.2,27.8,22.3,13.6,21.6,24.61,55,62.28,59,55,49,54.97,39,45.6,42,7424,0,0,0,19.4,29.95,145.112413,-38.048227,0,0,0,0,"0","0","0","0",82.57,84.58,70.8,2.01,2849,333,92,122,36,174,29.16,1.89,1.36,119.1,635,1005,1209,88,105,140,19,25,48,24,56,42,15,13,8,39,54,81,2,1,1,1,4.6,21.3,13.5,6.6,67.8,nan,298.8,16.2,1018.5,2.53,69.37,68670,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-15",2,10,32.1,27.35,19.3,61.5,37.4,31.2,30.13,71,66.11,52,96,59,57.73,40,45.9,44,6055,4,120,1,19.4,29.95,145.112413,-38.048227,124,0,7203,0,"Ride","0","0","0",96.33,86.64,106.19,-9.69,2559,246,146,102,28,54,25.75,1.83,1.53,132.64,477,881,1201,42,139,65,20,46,80,26,20,56,11,12,5,8,39,7,2,1,2,1,5.3,14.3,9.7,6.7,83.1,nan,249.2,8.8,1028.0,1.94,69.14,69080,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-14",1,10,22.7,24.96,12.6,47.7,22.4,20.3,26.49,60,63.9,51,74,53,57.12,38,49.8,42,15378,2,59,1,22.6,31.7,145.1125,-38.048347,75,0,3523,0,"0","Run","0","0",91.72,85.73,97.29,-5.99,2852,248,157,113,17,126,24.62,1.74,1.3,125.97,84,1561,1207,6,189,53,5,70,82,4,59,50,0,12,5,6,74,46,2,0,1,1,7.0,15.8,12.4,6.3,68.3,nan,235.0,13.9,1028.4,0.83,69.14,69080,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-13",0,10,26.8,26.09,19.7,53.1,27.5,26.9,28.51,69,65.7,54,87,64,58.95,41,51.0,43,9188,17,126,1,33,33.22,145.112508,-38.048307,87,0,6805,0,"VirtualRide","0","0","0",94.5,85.99,108.44,-8.51,3326,309,124,160,29,93,28.43,1.62,1.45,110.45,597,1055,1674,49,159,101,23,50,51,35,24,101,8,9,12,7,47,39,1,0,1,1,24.6,29.5,27.7,25.0,85.3,nan,33.3,7.5,1011.8,1.25,69.01,69320,22.4,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-12",6,10,34.2,25.74,24.3,58.3,38.2,36.5,29.01,71,64.2,72,80,60,56.22,40,46.3,44,3133,16,139,1,33,33.26,145.112508,-38.048307,197,0,9167,0,"VirtualRide","0","0","0",95.75,85.97,119.15,-9.78,2939,323,106,136,41,176,28.14,1.93,1.68,103.68,305,959,1675,64,102,157,7,35,64,4,49,83,8,18,15,43,81,52,2,0,2,1,24.5,31.5,27.7,25.6,89.0,nan,82.0,10.0,1011.7,1.33,69.12,69110,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-11",5,10,20.1,21.52,11.8,39.2,23.1,35.9,24.43,60,61.03,52,74,54,54.24,35,45.4,39,15160,5,65,1,16.6,33.3,145.112508,-38.048307,78,0,3874,0,"0","Run","0","0",78.89,83.26,80.23,4.37,2900,263,108,153,23,109,21.71,1.89,1.52,102.51,84,1506,1310,6,121,136,5,57,46,4,86,63,0,15,8,6,57,46,2,0,2,1,12.0,18.8,14.5,6.9,61.3,nan,265.3,26.4,1025.9,0.94,69.4,68640,22.2,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-10",4,10,21.1,22.23,13.8,41.5,23.0,29.7,25.06,62,61.51,50,82,55,54.53,35,47.3,39,14985,1,69,1,15,36.08,145.112112,-38.048367,122,0,4088,0,"0","Run","0","0",79.04,83.39,81.35,4.35,2934,296,114,145,26,113,21.07,1.83,1.27,99.77,163,1035,1736,26,111,159,5,42,67,4,49,92,1,17,8,23,58,32,2,0,1,1,11.5,20.3,16.3,9.1,63.6,nan,108.5,13.7,1025.5,0.99,69.2,68960,22.3,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-09",3,10,17.3,22.77,17.6,19.1,15.8,24.3,26.08,54,61.23,56,56,49,54.42,36,48.0,40,5033,0,0,0,33,39.6,145.112372,-38.048328,0,0,0,0,"0","0","0","0",71.88,82.45,61.03,10.57,2738,282,81,144,14,69,18.6,1.75,1.41,92.66,248,1111,1379,21,98,163,8,34,39,14,66,64,4,8,2,18,24,27,2,0,2,1,10.7,14.1,12.2,11.3,94.2,0.0,180.5,2.8,1027.9,0.46,69.61,68290,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-08",2,10,27.1,25.49,14.5,51.1,35.6,33.4,31.23,68,64.96,49,93,58,56.97,40,45.7,44,4071,2,128,1,33,39.6,145.112372,-38.048328,113,0,7798,0,"VirtualRide","0","0","0",83.85,84.46,91.54,0.61,2794,242,92,151,20,89,20.9,1.62,1.11,98.49,614,913,1267,68,51,123,19,47,26,29,60,62,3,13,4,37,10,42,2,1,1,1,10.7,14.1,12.2,11.3,94.2,0.0,180.5,2.8,1027.9,0.46,69.57,68340,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-07",1,10,22.0,24.7,12.4,27.4,32.1,35.8,29.02,62,63.64,69,60,58,56.41,38,46.7,43,14065,3,58,1,106.6,40.69,145.112372,-38.048328,89,0,3438,0,"0","Run","0","0",79.0,83.76,80.8,4.76,2603,281,91,122,22,79,21.36,1.44,1.17,101.73,84,943,1576,6,91,184,5,39,47,4,46,72,0,12,10,6,29,44,1,0,1,1,17.5,21.6,19.9,6.7,42.6,nan,358.0,36.6,1022.6,1.46,69.54,68380,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-06",0,10,31.5,26.04,22.2,45.4,32.3,32.6,27.46,69,64.48,78,71,58,55.75,41,46.5,43,4681,10,129,1,33,29.71,145.112312,-38.048341,75,0,7997,0,"VirtualRide","0","0","0",77.33,83.64,76.71,6.31,3122,306,116,162,20,93,21.03,1.65,1.26,107.1,189,1281,1652,33,134,139,6,49,61,4,62,96,3,12,5,20,41,32,2,0,2,1,27.5,28.0,27.8,25.7,88.5,nan,140.0,27.7,1010.9,0.92,69.69,68130,22,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-05",6,10,29.5,23.29,22.6,51.2,28.6,36.1,25.03,69,62.32,67,82,57,54.79,41,46.5,42,2125,10,131,1,33,29.17,145.112312,-38.048341,124,0,7912,0,"VirtualRide","0","0","0",77.72,83.85,77.56,6.13,3351,339,109,167,20,139,21.55,1.48,0.89,102.64,581,1239,1531,69,90,180,15,54,40,27,74,66,4,8,8,36,28,75,1,1,1,1,24.6,25.5,25.1,24.0,93.8,nan,95.0,10.7,1010.0,1.17,69.02,69290,22.4,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-04",5,10,19.4,20.17,12.8,21.0,24.0,24.6,23.26,59,59.23,48,71,54,53.59,37,44.4,42,2122,30,63,1,33,28.53,145.112312,-38.048341,20,0,5641,0,"0","0","0","0",70.01,82.87,54.35,12.86,2796,291,97,141,18,141,22.33,1.72,0.83,99.47,561,633,1602,55,86,150,22,19,56,28,23,90,2,4,12,34,26,81,1,0,0,0,16.8,19.3,18.4,5.5,43.0,nan,334.0,36.1,1008.2,0.59,69.59,68310,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
1,"2020-09-03",4,10,18.3,20.56,12.3,17.6,24.9,30.1,22.89,58,59.23,52,68,54,53.32,36,43.3,40,13178,1,54,1,16.2,27.78,145.112312,-38.048341,89,0,3222,0,"0","Run","0","0",78.34,84.4,71.52,6.06,2927,336,118,113,22,160,24.49,2.08,1.25,100.7,84,1386,1457,6,133,197,5,81,32,4,57,52,0,13,9,6,76,78,2,0,2,1,16.8,19.3,18.4,5.5,43.0,nan,334.0,36.1,1008.2,0.59,69.51,68430,22.1,1,0.0,0.0,0.0,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL
